Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2026-04-01,255.1746368408203,292.5580749511719,175.34918212890625,651.9373779296875,49.093666076660156,255.6300048828125,295.3800048828125,175.75,655.239990234375,49.439998626708984,256.17999267578125,298.7200012207031,177.3699951171875,658.52001953125,49.849998474121094,253.3300018310547,292.9100036621094,174.75,653.0,49.13999938964844,254.0800018310547,295.3900146484375,176.0,653.9000244140625,49.79999923706055,40059400,11267200,168132000,97841500,61558300
2026-04-02,255.464111328125,291.7855224609375,176.98545837402344,652.5244140625,49.18303298950195,255.9199981689453,294.6000061035156,177.38999938964844,655.8300170898438,49.529998779296875,256.1300048828125,295.6199951171875,177.49000549316406,658.2000122070312,49.810001373291016,250.64999389648438,288.7200012207031,171.3699951171875,645.1099853515625,48.599998474121094,254.1999969482422,291.9100036621094,172.17999267578125,646.4199829101562,48.83000183105469,31289400,6669300,143143200,68358700,39519800
2026-04-06,258.39886474609375,294.125,177.23487854003906,655.6088256835938,49.53058624267578,258.8599853515625,295.45001220703125,177.63999938964844,658.9299926757812,49.880001068115234,262.1600036621094,296.8299865722656,177.7899932861328,659.719970703125,50.0099983215332,256.4599914550781,293.20001220703125,175.75999450683594,655.52001953125,49.45000076293945,256.510009765625,294.05999755859375,177.16000366210938,655.8599853515625,49.5099983215332,29329900,7142600,107564300,39105800,27345800
2026-04-07,253.0484161376953,296.0662536621094,177.69383239746094,655.8972778320312,49.53058624267578,253.5,297.3999938964844,178.10000610351562,659.219970703125,49.880001068115234,256.20001220703125,298.17999267578125,178.22999572753906,659.6099853515625,50.02000045776367,245.6999969482422,292.70001220703125,173.66000366210938,651.0599975585938,49.5,256.1600036621094,293.1400146484375,175.72999572753906,656.6500244140625,49.619998931884766,62148000,7849100,132534900,69980400,31750000
2026-04-08,258.4388122558594,306.5888366699219,181.66476440429688,672.6027221679688,50.841339111328125,258.8999938964844,307.9700012207031,182.0800018310547,676.010009765625,51.20000076293945,259.75,311.260009765625,185.25999450683594,677.0800170898438,51.47999954223633,256.5299987792969,305.3299865722656,180.3000030517578,671.4600219726562,50.959999084472656,258.45001220703125,307.9700012207031,184.5,676.3900146484375,51.189998626708984,41032800,10590200,147732700,93606100,48175400
2026-04-09,260.0259704589844,308.938232421875,183.4906005859375,676.4829711914062,50.970428466796875,260.489990234375,310.3299865722656,183.91000366210938,679.9099731445312,51.33000183105469,261.1199951171875,311.260009765625,184.0800018310547,681.1599731445312,51.540000915527344,256.07000732421875,306.1099853515625,180.6199951171875,673.77001953125,50.79999923706055,259.0,306.95001220703125,181.83999633789062,674.8400268554688,50.939998626708984,28121600,6586600,116428500,57134400,30330500
2026-04-10,260.0159912109375,308.4803161621094,188.1998291015625,676.0353393554688,50.41434860229492,260.4800109863281,309.8699951171875,188.6300048828125,679.4600219726562,50.77000045776367,262.19000244140625,310.3500061035156,190.0,682.030029296875,51.290000915527344,259.0199890136719,306.7200012207031,184.3000030517578,678.4500122070312,50.63999938964844,259.9800109863281,310.0,184.30999755859375,681.3200073242188,51.22999954223633,31291500,6069700,160459500,42253500,35427500
2026-04-13,258.73828125,312.2732238769531,188.87826538085938,682.641845703125,51.29811477661133,259.20001220703125,313.67999267578125,189.30999755859375,686.0999755859375,51.65999984741211,260.17999267578125,313.739990234375,189.66000366210938,686.2999877929688,51.66999816894531,256.6600036621094,305.4599914550781,185.74000549316406,676.5800170898438,50.41999816894531,259.7300109863281,307.4700012207031,186.02999877929688,677.4099731445312,50.5,36234700,8318200,133648200,54185800,33635900
2026-04-14,258.3689270019531,309.7247009277344,196.0618438720703,690.959716796875,51.41727066040039,258.8299865722656,311.1199951171875,196.50999450683594,694.4600219726562,51.779998779296875,261.92999267578125,314.32000732421875,196.50999450683594,694.5800170898438,51.90999984741211,257.19000244140625,308.8699951171875,190.77000427246094,687.6599731445312,51.439998626708984,259.25,309.82000732421875,190.83999633789062,687.6900024414062,51.5099983215332,48370700,11455500,161307000,63480500,36498400
2026-04-15,265.95538330078125,304.5579833984375,198.41647338867188,696.412109375,51.80453872680664,266.42999267578125,305.92999267578125,198.8699951171875,699.9400024414062,52.16999816894531,266.55999755859375,314.239990234375,200.39999389648438,700.280029296875,52.33000183105469,257.80999755859375,304.260009765625,195.74000549316406,694.2000122070312,51.81999969482422,258.1600036621094,313.95001220703125,196.5399932861328,695.260009765625,52.06999969482422,49913500,9885800,185338400,58240400,33804700
2026-04-16,262.9307861328125,308.5599670410156,197.8976593017578,698.1234130859375,51.66551971435547,263.3999938964844,309.95001220703125,198.35000610351562,701.6599731445312,52.029998779296875,267.1600036621094,309.95001220703125,199.85000610351562,702.780029296875,52.40999984741211,261.2699890136719,305.20001220703125,195.80999755859375,698.530029296875,51.91999816894531,266.79998779296875,305.3500061035156,197.42999267578125,701.0599975585938,52.09000015258789,43323100,8208600,134012900,49972400,25432000
2026-04-17,269.7486267089844,308.8984375,201.2200469970703,706.5607299804688,52.062721252441406,270.2300109863281,310.2900085449219,201.67999267578125,710.1400146484375,52.43000030517578,272.29998779296875,314.8999938964844,201.6999969482422,712.3900146484375,52.97999954223633,266.7200012207031,310.0899963378906,199.27000427246094,705.760009765625,52.29999923706055,266.9599914550781,312.4700012207031,199.89999389648438,706.1400146484375,52.369998931884766,61436200,11082400,160324400,70661900,45183400
2026-04-20,272.5635681152344,315.5683898925781,201.59918212890625,705.1477661132812,52.26131820678711,273.04998779296875,316.989990234375,202.05999755859375,708.719970703125,52.630001068115234,274.2799987792969,317.1300048828125,202.1699981689453,709.9099731445312,52.7599983215332,270.2900085449219,310.3699951171875,197.83999633789062,706.1400146484375,52.2599983215332,270.3299865722656,310.8500061035156,199.97999572753906,708.780029296875,52.34000015258789,36590200,10772000,119381400,43546800,26160600
2026-04-21,265.69586181640625,311.5962829589844,199.42417907714844,700.53125,51.93362808227539,266.1700134277344,313.0,199.8800048828125,704.0800170898438,52.29999923706055,272.79998779296875,320.239990234375,202.75,711.280029296875,53.189998626708984,265.3999938964844,312.75,199.0,702.6400146484375,52.20000076293945,271.5,317.489990234375,202.1300048828125,710.280029296875,52.709999084472656,50209800,7084300,107945300,58941400,34150100
2026-04-22,272.68341064453125,311.6161804199219,202.03819274902344,707.6253051757812,51.844261169433594,273.1700134277344,313.0199890136719,202.5,711.2100219726562,52.209999084472656,273.739990234375,315.1499938964844,202.5,711.4500122070312,52.650001525878906,266.8699951171875,311.94000244140625,199.0,708.219970703125,52.06999969482422,267.82000732421875,314.8500061035156,200.99000549316406,709.1500244140625,52.47999954223633,43249200,5545900,107501000,42518500,31838400
2026-04-23,272.9429016113281,310.29217529296875,199.18470764160156,704.8792114257812,51.4371337890625,273.42999267578125,311.69000244140625,199.63999938964844,708.4500122070312,51.79999923706055,275.7699890136719,314.989990234375,203.8300018310547,712.3599853515625,52.16999816894531,271.6499938964844,308.8900146484375,197.22000122070312,702.280029296875,51.29999923706055,275.04998779296875,313.5199890136719,202.4600067138672,709.5,52.08000183105469,33399600,6969700,113561800,56174000,44647900
2026-04-24,270.5771179199219,306.8974609375,207.79502868652344,710.341552734375,51.05979537963867,271.05999755859375,308.2799987792969,208.27000427246094,713.9400024414062,51.41999816894531,273.05999755859375,311.1499938964844,210.9499969482422,714.469970703125,51.66999816894531,269.6499938964844,307.8900146484375,199.80999755859375,709.010009765625,51.31999969482422,272.760009765625,311.1499938964844,199.9600067138672,710.75,51.58000183105469,38157100,5215300,214134400,45182000,27225300
2026-04-27,267.1332702636719,310.232421875,216.1160125732422,711.5653076171875,51.44706726074219,267.6099853515625,311.6300048828125,216.61000061035156,715.1699829101562,51.810001373291016,268.3599853515625,312.5799865722656,216.8300018310547,715.6300048828125,51.900001525878906,265.07000732421875,306.8800048828125,207.3800048828125,712.2999877929688,51.27000045776367,266.0899963378906,306.8800048828125,209.64999389648438,713.1699829101562,51.310001373291016,41466800,7925300,187172400,33135900,25764300
2026-04-28,270.2277526855469,310.0532531738281,212.68385314941406,708.1028442382812,51.48678207397461,270.7099914550781,311.45001220703125,213.1699981689453,711.6900024414062,51.849998474121094,273.2300109863281,315.45001220703125,214.72999572753906,712.8800048828125,52.400001525878906,268.6600036621094,311.1700134277344,208.1999969482422,709.25,51.79999923706055,272.3399963378906,315.20001220703125,209.49000549316406,711.8200073242188,52.20000076293945,40018900,7398600,180275400,43117400,24337500
2026-04-29,269.688720703125,307.86309814453125,208.77279663085938,707.993408203125,51.55629348754883,270.1700134277344,309.25,209.25,711.5800170898438,51.91999816894531,271.0400085449219,312.04998779296875,212.72000122070312,712.2000122070312,52.29999923706055,267.0400085449219,307.2900085449219,207.5800018310547,708.3699951171875,51.70000076293945,267.54998779296875,310.57000732421875,212.6999969482422,711.0,52.130001068115234,30047900,8031800,123711800,41859200,22153100
2026-04-30,270.86663818359375,311.82525634765625,199.1148681640625,715.0377197265625,51.76482391357422,271.3500061035156,313.2300109863281,199.57000732421875,718.6599731445312,52.130001068115234,276.0,314.1000061035156,210.3000030517578,719.7899780273438,52.25,268.1400146484375,306.57000732421875,198.6999969482422,710.4500122070312,51.20000076293945,270.5,307.07000732421875,209.92999267578125,714.6300048828125,51.5099983215332,91848200,8865400,225239200,67240900,31406400
2026-05-01,279.6409912109375,311.06866455078125,197.9974365234375,717.0177001953125,51.55629348754883,280.1400146484375,312.4700012207031,198.4499969482422,720.6500244140625,51.91999816894531,287.2200012207031,316.0799865722656,203.0,724.8699951171875,52.61000061035156,278.3699951171875,311.8299865722656,197.1199951171875,720.469970703125,51.91999816894531,278.8599853515625,313.95001220703125,201.27999877929688,721.25,52.400001525878906,79915400,6135400,128647000,43049800,39618200
2026-05-04,276.3368225097656,306.270263671875,198.02734375,714.3909912109375,51.21867752075195,276.8299865722656,307.6499938964844,198.47999572753906,718.010009765625,51.58000183105469,280.6300048828125,310.6499938964844,201.72999572753906,722.1199951171875,52.189998626708984,274.8599853515625,306.510009765625,194.74000549316406,714.989990234375,51.4900016784668,279.6600036621094,310.6199951171875,199.5,720.0700073242188,51.779998779296875,46668400,7338200,125368100,51950600,44456300
2026-05-05,283.67376708984375,308.0124206542969,196.05186462402344,720.1220092773438,51.228607177734375,284.17999267578125,309.3999938964844,196.5,723.77001953125,51.59000015258789,284.57000732421875,310.9700012207031,200.24000549316406,725.0399780273438,51.77000045776367,276.5,306.79998779296875,196.02999877929688,721.489990234375,51.380001068115234,276.92999267578125,307.7099914550781,199.3000030517578,721.77001953125,51.56999969482422,49311700,6316800,113406600,36933200,27419600
2026-05-06,286.99786376953125,313.4877624511719,207.3560333251953,730.1312866210938,51.47685241699219,287.510009765625,314.8999938964844,207.8300018310547,733.8300170898438,51.84000015258789,288.0299987792969,316.260009765625,208.27000427246094,734.5900268554688,52.2400016784668,281.07000732421875,311.3500061035156,198.61000061035156,727.8200073242188,51.779998779296875,281.9200134277344,311.45001220703125,199.88999938964844,728.1599731445312,51.91999816894531,58336100,8629500,188362800,53288900,39084600
2026-05-07,286.927978515625,304.8964538574219,211.01766967773438,727.8926391601562,51.18888473510742,287.44000244140625,306.2699890136719,211.5,731.5800170898438,51.54999923706055,292.1300048828125,316.29998779296875,214.1999969482422,736.1300048828125,52.08000183105469,285.7799987792969,306.1400146484375,206.5,729.75,51.41999816894531,289.2699890136719,314.6499938964844,208.33999633789062,735.0499877929688,51.779998779296875,45224300,8359600,168307900,51724600,36983100
2026-05-08,292.7974853515625,300.74517822265625,214.709228515625,733.9021606445312,50.88105773925781,293.32000732421875,302.1000061035156,215.1999969482422,737.6199951171875,51.2400016784668,294.760009765625,308.989990234375,217.8000030517578,738.0800170898438,51.7400016784668,290.0,300.5,212.88999938964844,734.5700073242188,51.13999938964844,290.010009765625,308.25,213.02999877929688,734.9299926757812,51.68000030517578,52692800,9464300,136421400,47227100,29627700
2026-05-11,292.42779541015625,298.6545715332031,218.93955993652344,735.5736694335938,50.821475982666016,292.67999267578125,300.0,219.44000244140625,739.2999877929688,51.18000030517578,293.8800048828125,303.19000244140625,222.3000030517578,740.7899780273438,51.459999084472656,290.2300109863281,298.8800048828125,213.88999938964844,736.4500122070312,50.959999084472656,291.9800109863281,302.1000061035156,214.0399932861328,736.4500122070312,51.2599983215332,42247300,9512000,160685800,44024000,30759200
2026-05-12,294.54595947265625,303.5126953125,220.27650451660156,734.4593505859375,51.21867752075195,294.79998779296875,304.8800048828125,220.77999877929688,738.1799926757812,51.58000183105469,295.2699890136719,306.05999755859375,223.75,738.8400268554688,51.70000076293945,292.55999755859375,295.54998779296875,214.9199981689453,731.8300170898438,50.810001373291016,292.55999755859375,300.0199890136719,218.5500030517578,736.8900146484375,51.18000030517578,45748100,9498200,159176600,54185300,44193700
2026-05-13,298.6124572753906,298.9034729003906,225.3149871826172,738.5685424804688,50.632808685302734,298.8699951171875,300.25,225.8300018310547,742.3099975585938,50.9900016784668,300.9200134277344,303.0,227.83999633789062,743.9099731445312,51.33000183105469,293.5,300.07000732421875,221.57000732421875,735.469970703125,50.959999084472656,293.5,302.2699890136719,224.92999267578125,738.469970703125,51.13999938964844,52684300,7709500,150405400,44200200,33440200
2026-05-14,297.9530334472656,298.56500244140625,235.202392578125,744.3989868164062,50.93070983886719,298.2099914550781,299.9100036621094,235.74000549316406,748.1699829101562,51.290000915527344,300.45001220703125,303.75,236.5399932861328,749.530029296875,51.4900016784668,295.3800048828125,298.80999755859375,229.3000030517578,743.5599975585938,51.099998474121094,299.82000732421875,302.25,229.85000610351562,743.6500244140625,51.27000045776367,35324900,7364300,180782900,45307600,37059700
2026-05-15,299.9713134765625,296.4743957519531,224.80615234375,735.4443969726562,50.74203872680664,300.2300109863281,297.80999755859375,225.32000732421875,739.1699829101562,51.099998474121094,303.20001220703125,300.7900085449219,231.5,743.4600219726562,51.5,296.5199890136719,296.45001220703125,224.24000549316406,737.9600219726562,51.040000915527344,297.8999938964844,300.2099914550781,229.75999450683594,741.7899780273438,51.31999969482422,54862800,8699300,180977600,60410800,29789800
2026-05-18,297.5833435058594,299.3813171386719,221.81300354003906,734.927001953125,51.37755584716797,297.8399963378906,300.7300109863281,222.32000732421875,738.6500244140625,51.7400016784668,300.6600036621094,301.260009765625,230.0,741.4199829101562,51.79999923706055,294.9100036621094,297.2200012207031,218.3699951171875,733.3900146484375,50.970001220703125,300.239990234375,298.0,229.8699951171875,739.8300170898438,51.0099983215332,34483000,7546300,146280900,47843900,32974600
2026-05-19,298.7123718261719,294.3738708496094,220.1068878173828,730.0317993164062,50.74203872680664,298.9700012207031,295.70001220703125,220.61000061035156,733.72998046875,51.099998474121094,300.510009765625,301.7900085449219,224.47999572753906,737.6500244140625,51.790000915527344,296.3500061035156,295.260009765625,217.91000366210938,731.530029296875,51.04999923706055,296.9700012207031,301.0899963378906,219.6199951171875,734.780029296875,51.630001068115234,42243600,8066900,140948200,54255900,35956300
2026-05-20,301.98956298828125,300.625732421875,222.9603729248047,737.5138549804688,51.29811477661133,302.25,301.9800109863281,223.47000122070312,741.25,51.65999984741211,302.79998779296875,302.92999267578125,226.1300048828125,741.8699951171875,51.709999084472656,298.0799865722656,293.6700134277344,220.5,733.8900146484375,50.779998779296875,298.17999267578125,296.70001220703125,223.17999267578125,735.7100219726562,51.22999954223633,38229800,9327000,184201600,45768000,42148400
2026-05-21,304.7271728515625,301.6411437988281,219.0093994140625,738.9764404296875,51.36762619018555,304.989990234375,303.0,219.50999450683594,742.719970703125,51.72999954223633,305.5400085449219,303.9800109863281,227.39999389648438,744.8699951171875,51.83000183105469,300.3999938964844,300.2099914550781,217.92999267578125,737.030029296875,51.209999084472656,301.05999755859375,301.2300109863281,222.2899932861328,738.6400146484375,51.459999084472656,42965100,7874400,203381800,43332200,33344200
2026-05-22,308.55389404296875,305.0059814453125,214.83892822265625,741.8817749023438,51.57615280151367,308.82000732421875,306.3800048828125,215.3300018310547,745.6400146484375,51.939998626708984,311.3999938964844,307.45001220703125,221.00999450683594,748.9400024414062,52.16999816894531,305.8399963378906,303.8399963378906,214.8000030517578,744.47998046875,51.84000015258789,306.1199951171875,304.67999267578125,220.89999389648438,746.239990234375,51.900001525878906,43670200,5973900,169275700,41762000,23308000
2026-05-26,308.0643005371094,305.3643493652344,214.37001037597656,746.8068237304688,51.48678207397461,308.3299865722656,306.739990234375,214.86000061035156,750.5900268554688,51.849998474121094,311.82000732421875,309.92999267578125,218.17999267578125,752.1300048828125,52.22999954223633,307.6700134277344,305.44000244140625,212.0,748.3699951171875,51.720001220703125,309.55999755859375,308.489990234375,216.5399932861328,750.010009765625,52.0,48000500,7725400,187202600,41123600,24530200
2026-05-27,310.5821533203125,297.93780517578125,212.1151580810547,746.677490234375,51.05979537963867,310.8500061035156,299.2799987792969,212.60000610351562,750.4600219726562,51.41999816894531,313.260009765625,305.8999938964844,214.14999389648438,751.3800048828125,51.9900016784668,308.29998779296875,295.75,208.77999877929688,748.219970703125,51.29999923706055,308.3299865722656,305.0,214.1199951171875,750.8800048828125,51.7400016784668,50430900,11779200,167601200,42106300,45239100
2026-05-28,312.24072265625,295.3992614746094,213.7613983154297,750.7965698242188,50.91084671020508,312.510009765625,296.7300109863281,214.25,754.5999755859375,51.27000045776367,312.79998779296875,301.07000732421875,215.52000427246094,755.1500244140625,51.5,309.57000732421875,295.75,211.22000122070312,749.22998046875,51.02000045776367,310.67999267578125,297.57000732421875,211.27999877929688,750.25,51.189998626708984,48220400,9757700,143996000,41562600,40564600
2026-05-29,311.7911071777344,297.9676818847656,210.6584930419922,752.6671142578125,51.21867752075195,312.05999755859375,299.30999755859375,211.13999938964844,756.47998046875,51.58000183105469,315.0,299.8800048828125,217.86000061035156,758.0800170898438,51.790000915527344,309.5299987792969,295.20001220703125,211.1300048828125,754.6900024414062,51.16999816894531,311.7799987792969,296.3999938964844,214.5800018310547,755.9000244140625,51.279998779296875,70026800,13969000,289410600,55075700,34240300
2026-06-01,306.0460510253906,295.2499084472656,223.8483428955078,754.7167358398438,51.06972885131836,306.30999755859375,296.5799865722656,224.36000061035156,758.5399780273438,51.43000030517578,310.94000244140625,299.54998779296875,224.8699951171875,760.280029296875,51.599998474121094,305.0199890136719,295.2699890136719,215.6999969482422,754.6900024414062,51.189998626708984,309.6300048828125,297.69000244140625,215.72999572753906,755.3599853515625,51.22999954223633,48849900,7930000,212850700,43634900,34507600
2026-06-02,314.92840576171875,299.6102600097656,222.3118438720703,755.7415771484375,51.09951400756836,315.20001220703125,300.9599914550781,222.82000732421875,759.5700073242188,51.459999084472656,315.45001220703125,302.07000732421875,232.27999877929688,760.4000244140625,51.65999984741211,306.69000244140625,295.2699890136719,221.35000610351562,756.75,50.97999954223633,307.4599914550781,296.5,227.17999267578125,757.030029296875,51.22999954223633,44534700,8296200,193362900,31581900,30988800
2026-06-03,309.9926452636719,299.50079345703125,214.26025390625,750.4384155273438,50.513648986816406,310.260009765625,300.8500061035156,214.75,754.239990234375,50.869998931884766,316.94000244140625,301.9599914550781,222.82000732421875,758.7999877929688,51.15999984741211,308.8500061035156,296.55999755859375,214.50999450683594,753.5700073242188,50.52000045776367,314.17999267578125,299.9200134277344,221.72000122070312,758.1500244140625,51.13999938964844,50836700,7003900,160907000,51402500,44906700
2026-06-04,310.9618225097656,309.4957580566406,218.4156036376953,753.2740478515625,51.82440185546875,311.2300109863281,310.8900146484375,218.66000366210938,757.0900268554688,52.189998626708984,313.5400085449219,312.9100036621094,221.60000610351562,758.3099975585938,52.29999923706055,309.6499938964844,304.44000244140625,210.97000122070312,751.469970703125,51.47999954223633,313.2300109863281,305.739990234375,213.91000366210938,752.0999755859375,51.540000915527344,44869100,10345200,169022200,49923000,57368100
2026-06-05,307.0751647949219,310.9691162109375,204.87075805664062,733.83251953125,51.93362808227539,307.3399963378906,312.3699951171875,205.10000610351562,737.5499877929688,52.29999923706055,315.1700134277344,315.0,214.8699951171875,752.8200073242188,52.47999954223633,307.1499938964844,309.6000061035156,204.3300018310547,735.530029296875,52.060001373291016,312.8599853515625,314.2900085449219,214.52999877929688,752.3099975585938,52.380001068115234,65310500,9118800,219655500,93989400,42101700
2026-06-08,301.2801818847656,309.7147521972656,208.40679931640625,735.4940795898438,51.60594177246094,301.5400085449219,311.1099853515625,208.63999938964844,739.219970703125,51.970001220703125,317.3999938964844,316.29998779296875,210.47000122070312,745.3400268554688,52.470001220703125,301.1700134277344,310.7799987792969,206.0,738.1900024414062,51.959999084472656,308.739990234375,313.25,210.17999267578125,743.3599853515625,52.2400016784668,77949100,6827000,138372800,49319100,39102700
2026-06-09,290.29962158203125,311.2976379394531,207.95730590820312,733.3350219726562,52.09251022338867,290.54998779296875,312.70001220703125,208.19000244140625,737.0499877929688,52.459999084472656,300.75,316.4200134277344,211.39999389648438,746.9000244140625,52.70000076293945,287.7799987792969,309.010009765625,199.33999633789062,722.5900268554688,52.040000915527344,300.2799987792969,313.510009765625,210.6199951171875,743.6300048828125,52.18000030517578,70108800,11594600,180962500,87683500,41695100
2026-06-10,291.3287353515625,307.75360107421875,200.19598388671875,721.7736206054688,51.86412048339844,291.5799865722656,309.1400146484375,200.4199981689453,725.4299926757812,52.22999954223633,294.75,314.75,207.22000122070312,738.3800048828125,52.810001373291016,287.3800048828125,309.0299987792969,199.9199981689453,725.3300170898438,52.209999084472656,290.739990234375,312.55999755859375,204.42999267578125,733.3900146484375,52.5,52793300,7446200,161746600,60341300,31128400
2026-06-11,295.375244140625,312.0840759277344,204.64100646972656,734.04150390625,52.25139236450195,295.6300048828125,313.489990234375,204.8699951171875,737.760009765625,52.619998931884766,297.0,314.7200012207031,205.66000366210938,740.0,52.77000045776367,289.5899963378906,308.8800048828125,199.5399932861328,724.4099731445312,52.040000915527344,293.7200012207031,309.55999755859375,201.49000549316406,728.760009765625,52.349998474121094,42572500,9116600,158643200,86330500,41295600
2026-06-12,290.879150390625,319.28167724609375,204.96066284179688,738.0113525390625,52.966346740722656,291.1300048828125,320.7200012207031,205.19000244140625,741.75,53.34000015258789,297.1400146484375,321.29998779296875,207.07000732421875,744.4400024414062,53.54999923706055,289.6199951171875,315.54998779296875,203.44000244140625,735.030029296875,52.810001373291016,296.0299987792969,315.9700012207031,204.86000061035156,740.7100219726562,52.959999084472656,38742100,7426200,112001800,57079500,51023300
2026-06-15,296.1645812988281,317.96759033203125,212.21253967285156,751.0254516601562,53.18480682373047,296.4200134277344,319.3999938964844,212.4499969482422,754.8300170898438,53.560001373291016,297.7799987792969,325.9200134277344,212.7100067138672,756.6799926757812,53.970001220703125,291.70001220703125,318.8399963378906,208.33999633789062,751.760009765625,53.47999954223633,294.1199951171875,323.9200134277344,208.9199981689453,751.8499755859375,53.7599983215332,45732600,7988900,149936700,60176400,37492400
2026-06-16,298.9821472167969,329.6549377441406,207.1781768798828,746.5481567382812,53.96927261352539,299.239990234375,331.1400146484375,207.41000366210938,750.3300170898438,54.349998474121094,300.4800109863281,331.75,211.49000549316406,755.4400024414062,54.43000030517578,293.9700012207031,324.0199890136719,207.2899932861328,749.8800048828125,53.849998474121094,295.25,324.29998779296875,211.17999267578125,754.5499877929688,54.0099983215332,39874400,11094900,125694100,67093100,37478300
2026-06-17,295.6949768066406,331.9645080566406,204.42124938964844,737.225341796875,53.67137145996094,295.95001220703125,333.4599914550781,204.64999389648438,740.9600219726562,54.04999923706055,302.07000732421875,337.7699890136719,209.2100067138672,752.1500244140625,54.88999938964844,294.3599853515625,331.5,203.0800018310547,739.219970703125,53.900001525878906,300.8500061035156,332.17999267578125,208.52999877929688,751.2899780273438,54.290000915527344,42745100,12246400,128363500,85945200,49571900
2026-06-18,297.7532043457031,323.761474609375,210.4545135498047,744.8902587890625,53.194732666015625,298.010009765625,325.2200012207031,210.69000244140625,746.739990234375,53.56999969482422,300.57000732421875,338.0899963378906,211.38999938964844,748.22998046875,54.61000061035156,295.6199951171875,324.1600036621094,206.5,743.8599853515625,53.459999084472656,298.1099853515625,336.95001220703125,207.3300018310547,747.760009765625,54.54999923706055,85962200,20111000,241272000,80875700,37816800
2026-06-22,296.75408935546875,329.993408203125,208.41677856445312,742.546142578125,53.510616302490234,297.010009765625,331.4800109863281,208.64999389648438,744.3900146484375,53.70000076293945,302.4200134277344,332.7699890136719,213.99000549316406,750.1799926757812,54.02000045776367,296.760009765625,326.75,207.72000122070312,743.1300048828125,53.56999969482422,297.30999755859375,329.70001220703125,211.44000244140625,747.7000122070312,53.619998931884766,44879900,10182500,122041400,46628100,27962800
2026-06-23,294.04638671875,332.6414794921875,199.81640625,731.7628784179688,53.68998336791992,294.29998779296875,334.1400146484375,200.0399932861328,733.5800170898438,53.880001068115234,301.6400146484375,335.3699951171875,203.77000427246094,739.6300048828125,54.029998779296875,294.17999267578125,327.2099914550781,200.0,732.2999877929688,53.4900016784668,297.5400085449219,329.4700012207031,202.1699981689453,733.8099975585938,53.630001068115234,52010900,7582200,153496200,66846800,33375300
2026-06-24,292.8274230957031,331.95458984375,198.77757263183594,731.4237060546875,53.530548095703125,293.0799865722656,333.45001220703125,199.0,733.239990234375,53.720001220703125,299.70001220703125,334.5299987792969,201.6699981689453,739.9500122070312,54.099998474121094,292.94000244140625,329.7699890136719,196.5800018310547,730.8400268554688,53.540000915527344,295.3599853515625,333.07000732421875,200.1199951171875,735.1699829101562,53.86000061035156,53081900,7907400,151810700,57439500,30809600
2026-06-25,274.91290283203125,333.6170654296875,195.52122497558594,732.4810791015625,53.261497497558594,275.1499938964844,335.1199951171875,195.74000549316406,734.2999877929688,53.45000076293945,288.79998779296875,343.45001220703125,200.8000030517578,739.3699951171875,54.68000030517578,273.75,334.760009765625,192.1300048828125,729.5999755859375,53.400001525878906,287.3999938964844,334.9599914550781,200.0800018310547,738.9099731445312,53.91999816894531,107013700,10043100,149550000,53934400,31634800
2026-06-26,283.53546142578125,327.57427978515625,192.31480407714844,727.1842651367188,53.38107681274414,283.7799987792969,329.04998779296875,192.52999877929688,728.989990234375,53.56999969482422,285.95001220703125,336.3999938964844,195.5500030517578,736.530029296875,53.939998626708984,274.2099914550781,327.5,191.22000122070312,716.5800170898438,53.20000076293945,275.0,336.0,193.1199951171875,728.9500122070312,53.560001373291016,261775500,17640900,179304100,71034000,26643000
2026-06-29,281.4972229003906,327.91278076171875,194.7520751953125,739.1644897460938,53.530548095703125,281.739990234375,329.3900146484375,194.97000122070312,741.0,53.720001220703125,288.3699951171875,332.3900146484375,196.17999267578125,741.5599975585938,54.029998779296875,279.8500061035156,327.20001220703125,189.8000030517578,732.0900268554688,53.68000030517578,286.7300109863281,328.2799987792969,193.85000610351562,736.530029296875,53.70000076293945,66427000,7981800,148835700,58035200,31628000
2026-06-30,289.11065673828125,325.86199951171875,199.86634826660156,744.9202270507812,53.420936584472656,289.3599853515625,327.3299865722656,200.08999633789062,746.77001953125,53.61000061035156,289.94000244140625,330.44000244140625,200.6300048828125,748.02001953125,53.849998474121094,280.70001220703125,326.67999267578125,195.11000061035156,740.8900146484375,53.400001525878906,281.1700134277344,328.8900146484375,197.24000549316406,741.2899780273438,53.65999984741211,65100200,8080100,166476700,55626000,27725300
2026-07-01,294.1263427734375,332.5718078613281,197.35916137695312,743.9127197265625,54.58680725097656,294.3800048828125,334.07000732421875,197.5800018310547,745.760009765625,54.779998779296875,296.5899963378906,335.6400146484375,199.85000610351562,749.4400024414062,55.08000183105469,289.20001220703125,325.010009765625,193.4499969482422,742.3800048828125,53.75,293.44000244140625,328.3699951171875,196.1999969482422,745.0,53.83000183105469,50164200,15210200,146147600,47100900,47809800
